Dados	Densidade de Fluxo (Jy)	G1	G2	G3	G4	G5	Ajuste		
125.936002	-0.08137	0.12717	0.00000	0.00000	0.00000	0.46023	0.58740	0.44724	0.66876
126.838872	-0.37324	0.12617	0.00000	0.00000	0.00000	0.45944	0.58561	0.91939	0.95885
127.741741	0.05079	0.12518	0.00000	0.00000	0.00000	0.45863	0.58381	0.28412	0.53302
128.644611	0.25575	0.12420	0.00000	0.00000	0.00000	0.45781	0.58201	0.10645	0.32626
129.547481	0.31040	0.12322	0.00000	0.00000	0.00000	0.45697	0.58019	0.07279	0.26979
130.450351	0.73264	0.12225	0.00000	0.00000	0.00000	0.45612	0.57836	0.02380	-0.15428
131.353221	0.96740	0.12128	0.00000	0.00000	0.00000	0.45524	0.57652	0.15278	-0.39088
132.256091	0.42089	0.12032	0.00000	0.00000	0.00000	0.45436	0.57468	0.02365	0.15378
133.158960	0.26359	0.11936	0.00000	0.00000	0.00000	0.45345	0.57282	0.09562	0.30922
134.061830	0.61769	0.11841	0.00000	0.00000	0.00000	0.45253	0.57095	0.00219	-0.04675
134.964700	0.54052	0.11747	0.00000	0.00000	0.00000	0.45160	0.56907	0.00081	0.02855
135.867570	0.39338	0.11653	0.00000	0.00000	0.00000	0.45065	0.56718	0.03021	0.17380
136.770440	0.20513	0.11560	0.00000	0.00000	0.00000	0.44968	0.56528	0.12971	0.36015
137.673309	-0.18601	0.11467	0.00000	0.00000	0.00000	0.44870	0.56337	0.56157	0.74938
138.576179	-0.17542	0.11375	0.00000	0.00000	0.00000	0.44770	0.56145	0.54298	0.73687
139.479049	-0.29763	0.11284	0.00000	0.00000	0.00000	0.44669	0.55952	0.73471	0.85715
140.381919	-0.34837	0.11193	0.00000	0.00000	0.00000	0.44566	0.55759	0.82075	0.90595
141.284789	-0.35455	0.11102	0.00000	0.00000	0.00000	0.44462	0.55564	0.82844	0.91019
142.187658	-0.38008	0.11012	0.00000	0.00000	0.00000	0.44356	0.55368	0.87192	0.93377
143.090528	-0.25194	0.10923	0.00000	0.00000	0.00000	0.44249	0.55172	0.64587	0.80366
143.993398	-0.08045	0.10834	0.00000	0.00000	0.00000	0.44140	0.54974	0.39715	0.63020
144.896268	-0.26697	0.10746	0.00000	0.00000	0.00000	0.44030	0.54776	0.66379	0.81473
145.799138	-0.10709	0.10658	0.00000	0.00000	0.00000	0.43918	0.54577	0.42622	0.65286
146.702008	0.17006	0.10571	0.00000	0.00000	0.00000	0.43805	0.54377	0.13965	0.37370
147.604877	0.29925	0.10485	0.00000	0.00000	0.00000	0.43691	0.54176	0.05881	0.24251
148.507747	0.19985	0.10399	0.00000	0.00000	0.00000	0.43575	0.53974	0.11553	0.33989
149.410617	0.24903	0.10313	0.00000	0.00000	0.00000	0.43458	0.53771	0.08334	0.28868
150.313487	0.97910	0.10228	0.00000	0.00000	0.00000	0.43339	0.53567	0.19662	-0.44342
151.216357	0.63715	0.10144	0.00000	0.00000	0.00000	0.43219	0.53363	0.01072	-0.10352
152.119226	0.74698	0.10060	0.00000	0.00000	0.00000	0.43098	0.53158	0.04640	-0.21540
153.022096	0.36711	0.09977	0.00000	0.00000	0.00000	0.42975	0.52952	0.02638	0.16240
153.924966	-0.53788	0.09894	0.00000	0.00000	0.00000	0.42851	0.52745	1.13493	1.06533
154.827836	-0.46762	0.09812	0.00000	0.00000	0.00000	0.42725	0.52537	0.98604	0.99300
155.730706	0.07316	0.09730	0.00000	0.00000	0.00000	0.42599	0.52329	0.20262	0.45013
156.633575	-0.01025	0.09649	0.00000	0.00000	0.00000	0.42471	0.52120	0.28244	0.53145
157.536445	-0.41334	0.09569	0.00000	0.00000	0.00000	0.42342	0.51910	0.86945	0.93244
158.439315	-0.35322	0.09488	0.00000	0.00000	0.00000	0.42211	0.51700	0.75727	0.87021
159.342185	-0.08133	0.09409	0.00000	0.00000	0.00000	0.42079	0.51488	0.35547	0.59621
160.245055	-0.17059	0.09330	0.00000	0.00000	0.00000	0.41947	0.51276	0.46697	0.68335
161.147925	-0.11631	0.09251	0.00000	0.00000	0.00000	0.41812	0.51064	0.39306	0.62695
162.050794	-0.47801	0.09173	0.00000	0.00000	0.00000	0.41677	0.50850	0.97320	0.98651
162.953664	-0.71225	0.09096	0.00000	0.00000	0.00000	0.41540	0.50636	1.48501	1.21861
163.856534	-0.28489	0.09019	0.00000	0.00000	0.00000	0.41403	0.50421	0.62269	0.78910
164.759404	-0.12834	0.08942	0.00000	0.00000	0.00000	0.41264	0.50206	0.39741	0.63040
165.662274	0.02817	0.08866	0.00000	0.00000	0.00000	0.41124	0.49990	0.22253	0.47173
166.565143	-0.08865	0.08791	0.00000	0.00000	0.00000	0.40983	0.49774	0.34385	0.58639
167.468013	-0.51372	0.08716	0.00000	0.00000	0.00000	0.40840	0.49556	1.01865	1.00928
168.370883	-0.63093	0.08641	0.00000	0.00000	0.00000	0.40697	0.49339	1.26409	1.12432
169.273753	-0.28551	0.08567	0.00000	0.00000	0.00000	0.40553	0.49120	0.60329	0.77672
170.176623	0.05206	0.08494	0.00000	0.00000	0.00000	0.40407	0.48901	0.19093	0.43695
171.079492	0.42701	0.08421	0.00000	0.00000	0.00000	0.40261	0.48682	0.00358	0.05981
171.982362	0.12270	0.08349	0.00000	0.00000	0.00000	0.40113	0.48462	0.13099	0.36192
172.885232	0.58885	0.08277	0.00000	0.00000	0.00000	0.39964	0.48241	0.01133	-0.10644
173.788102	0.75239	0.08205	0.00000	0.00000	0.00000	0.39815	0.48020	0.07409	-0.27219
174.690972	0.35821	0.08134	0.00000	0.00000	0.00000	0.39664	0.47798	0.01435	0.11978
175.593841	0.05083	0.08064	0.00000	0.00000	0.00000	0.39512	0.47576	0.18057	0.42493
176.496711	0.18299	0.07994	0.00000	0.00000	0.00000	0.39360	0.47354	0.08442	0.29055
177.399581	0.38512	0.07924	0.00000	0.00000	0.00000	0.39206	0.47131	0.00743	0.08619
178.302451	0.32919	0.07855	0.00000	0.00000	0.00000	0.39052	0.46907	0.01957	0.13988
179.205321	0.46183	0.07787	0.00000	0.00000	0.00000	0.38897	0.46683	0.00003	0.00500
180.108191	0.46576	0.07719	0.00000	0.00000	0.00000	0.38740	0.46459	0.00000	-0.00117
181.011060	0.28047	0.07651	0.00000	0.00000	0.00000	0.38583	0.46234	0.03308	0.18187
181.913930	0.19171	0.07584	0.00000	0.00000	0.00000	0.38425	0.46009	0.07203	0.26838
182.816800	0.38374	0.07517	0.00000	0.00000	0.00000	0.38266	0.45784	0.00549	0.07409
183.719670	0.46764	0.07451	0.00000	0.00000	0.00000	0.38107	0.45558	0.00015	-0.01206
184.622540	0.25664	0.07385	0.00000	0.00000	0.00000	0.37946	0.45332	0.03868	0.19667
185.525409	0.16074	0.07320	0.00000	0.00000	0.00000	0.37785	0.45105	0.08428	0.29031
186.428279	0.13054	0.07255	0.00000	0.00000	0.00000	0.37623	0.44878	0.10128	0.31824
187.331149	0.10307	0.07191	0.00000	0.00000	0.00000	0.37460	0.44651	0.11795	0.34344
188.234019	0.22297	0.07127	0.00000	0.00000	0.00000	0.37296	0.44424	0.04896	0.22127
189.136889	0.24078	0.07064	0.00000	0.00000	0.00000	0.37132	0.44196	0.04047	0.20117
190.039758	0.46410	0.07001	0.00000	0.00000	0.00000	0.36967	0.43968	0.00060	-0.02442
190.942628	0.58210	0.06938	0.00000	0.00000	0.00000	0.36801	0.43740	0.02094	-0.14471
191.845498	0.37350	0.06876	0.00000	0.00000	0.00000	0.36635	0.43511	0.00380	0.06161
192.748368	0.07362	0.06815	0.00000	0.00000	0.00000	0.36468	0.43282	0.12903	0.35920
193.651238	0.19876	0.06753	0.00000	0.00000	0.00000	0.36300	0.43053	0.05372	0.23177
194.554108	-0.03687	0.06693	0.00000	0.00000	0.00000	0.36132	0.42824	0.21633	0.46511
195.456977	-0.40052	0.06633	0.00000	0.00000	0.00000	0.35962	0.42595	0.68306	0.82647
196.359847	-0.27956	0.06573	0.00000	0.00000	0.00000	0.35793	0.42365	0.49451	0.70322
197.262717	-0.72357	0.06513	0.00000	0.00000	0.00000	0.35623	0.42136	1.31086	1.14493
198.165587	-0.73042	0.06454	0.00000	0.00000	0.00000	0.35452	0.41906	1.32130	1.14948
199.068457	-0.34162	0.06396	0.00000	0.00000	0.00000	0.35280	0.41676	0.57515	0.75839
199.971326	-0.62729	0.06338	0.00000	0.00000	0.00000	0.35108	0.41446	1.08525	1.04175
200.874196	-0.29752	0.06280	0.00000	0.00000	0.00000	0.34936	0.41216	0.50365	0.70968
201.777066	0.08921	0.06223	0.00000	0.00000	0.00000	0.34763	0.40986	0.10282	0.32065
202.679936	0.42888	0.06166	0.00000	0.00000	0.00000	0.34589	0.40756	0.00045	-0.02133
203.582806	-0.11159	0.06110	0.00000	0.00000	0.00000	0.34415	0.40525	0.26712	0.51684
204.485675	-0.10387	0.06054	0.00000	0.00000	0.00000	0.34241	0.40295	0.25686	0.50681
205.388545	-0.30964	0.05998	0.00000	0.00000	0.00000	0.34066	0.40064	0.50450	0.71028
206.291415	-0.41307	0.05943	0.00000	0.00000	0.00000	0.33891	0.39834	0.65839	0.81141
207.194285	0.32699	0.05888	0.00000	0.00000	0.00000	0.33715	0.39604	0.00477	0.06905
208.097155	0.15685	0.05834	0.00000	0.00000	0.00000	0.33539	0.39373	0.05611	0.23688
209.000025	-0.19877	0.05780	0.00000	0.00000	0.00000	0.33363	0.39143	0.34833	0.59020
209.902894	0.18024	0.05727	0.00000	0.00000	0.00000	0.33186	0.38912	0.04363	0.20888
210.805764	0.24393	0.05674	0.00000	0.00000	0.00000	0.33008	0.38682	0.02042	0.14289
211.708634	0.19587	0.05621	0.00000	0.00000	0.00000	0.32831	0.38452	0.03559	0.18865
212.611504	0.14775	0.05569	0.00000	0.00000	0.00000	0.32653	0.38222	0.05497	0.23446
213.514374	0.33063	0.05517	0.00000	0.00000	0.00000	0.32475	0.37992	0.00243	0.04929
214.417243	0.24817	0.05465	0.00000	0.00000	0.00000	0.32296	0.37762	0.01676	0.12944
215.320113	-0.18437	0.05414	0.00000	0.00000	0.00000	0.32117	0.37532	0.31325	0.55969
216.222983	-0.29068	0.05364	0.00000	0.00000	0.00000	0.31938	0.37302	0.44049	0.66370
217.125853	-0.19146	0.05313	0.00000	0.00000	0.00000	0.31759	0.37073	0.31606	0.56219
218.028723	0.11437	0.05264	0.00000	0.00000	0.00000	0.31580	0.36843	0.06455	0.25406
218.931592	0.29225	0.05214	0.00000	0.00000	0.00000	0.31400	0.36614	0.00546	0.07389
219.834462	0.09945	0.05165	0.00000	0.00000	0.00000	0.31220	0.36385	0.06991	0.26440
220.737332	0.34245	0.05116	0.00000	0.00000	0.00000	0.31040	0.36156	0.00037	0.01911
221.640202	-0.08844	0.05068	0.00000	0.00000	0.00000	0.30860	0.35928	0.20045	0.44772
222.543072	-0.01566	0.05020	0.00000	0.00000	0.00000	0.30679	0.35699	0.13887	0.37265
223.445941	0.22672	0.04972	0.00000	0.00000	0.00000	0.30499	0.35471	0.01638	0.12799
224.348811	0.31490	0.04925	0.00000	0.00000	0.00000	0.30318	0.35243	0.00141	0.03753
225.251681	0.28863	0.04878	0.00000	0.00000	0.00000	0.30137	0.35015	0.00379	0.06152
226.154551	0.42620	0.04832	0.00000	0.00000	0.00000	0.29956	0.34788	0.00613	-0.07832
227.057421	-0.11465	0.04786	0.00000	0.00000	0.00000	0.29775	0.34561	0.21184	0.46026
227.960291	-0.23078	0.04740	0.00000	0.00000	0.00000	0.29594	0.34334	0.32961	0.57412
228.863160	-0.06382	0.04694	0.00000	0.00000	0.00000	0.29413	0.34108	0.16394	0.40490
229.766030	-0.32768	0.04649	0.00000	0.00000	0.00000	0.29232	0.33882	0.44422	0.66650
230.668900	-0.11219	0.04605	0.00000	0.00000	0.00000	0.29051	0.33656	0.20138	0.44875
231.571770	-0.11525	0.04560	0.00000	0.00000	0.00000	0.28870	0.33430	0.20210	0.44955
232.474640	-0.77427	0.04516	0.00000	0.00000	0.00000	0.28689	0.33205	1.22395	1.10632
233.377509	-0.47901	0.04473	0.00000	0.00000	0.00000	0.28508	0.32981	0.65418	0.80881
234.280379	-0.69399	0.04430	0.00000	0.00000	0.00000	0.28327	0.32756	1.04358	1.02156
235.183249	-0.36260	0.04387	0.00000	0.00000	0.00000	0.28146	0.32532	0.47324	0.68793
236.086119	-0.08901	0.04344	0.00000	0.00000	0.00000	0.27965	0.32309	0.16982	0.41209
236.988989	-0.18637	0.04302	0.00000	0.00000	0.00000	0.27784	0.32086	0.25728	0.50722
237.891858	-0.46856	0.04260	0.00000	0.00000	0.00000	0.27603	0.31863	0.61967	0.78719
238.794728	-0.57874	0.04219	0.00000	0.00000	0.00000	0.27422	0.31641	0.80129	0.89515
239.697598	-0.16880	0.04177	0.00000	0.00000	0.00000	0.27242	0.31419	0.23328	0.48299
240.600468	-0.09261	0.04137	0.00000	0.00000	0.00000	0.27061	0.31198	0.16369	0.40459
241.503338	-0.36774	0.04096	0.00000	0.00000	0.00000	0.26881	0.30977	0.45903	0.67751
242.406208	-0.50675	0.04056	0.00000	0.00000	0.00000	0.26701	0.30757	0.66311	0.81432
243.309077	-0.25101	0.04016	0.00000	0.00000	0.00000	0.26521	0.30537	0.30956	0.55638
244.211947	-0.27215	0.03977	0.00000	0.00000	0.00000	0.26341	0.30318	0.33100	0.57533
245.114817	-0.80407	0.03937	0.00000	0.00000	0.00000	0.26162	0.30099	1.22116	1.10506
246.017687	-0.98233	0.03899	0.00000	0.00000	0.00000	0.25982	0.29881	1.64130	1.28113
246.920557	-0.38298	0.03860	0.00000	0.00000	0.00000	0.25803	0.29663	0.46187	0.67961
247.823426	0.09726	0.03822	0.00000	0.00000	0.00000	0.25624	0.29446	0.03889	0.19720
248.726296	-0.01839	0.03784	0.00000	0.00000	0.00000	0.25445	0.29229	0.09652	0.31068
249.629166	-0.10792	0.03746	0.00000	0.00000	0.00000	0.25267	0.29013	0.15845	0.39806
250.532036	0.19918	0.03709	0.00000	0.00000	0.00000	0.25089	0.28798	0.00789	0.08880
251.434906	-0.18251	0.03672	0.00000	0.00000	0.00000	0.24911	0.28583	0.21935	0.46835
252.337775	-0.27858	0.03636	0.00000	0.00000	0.00000	0.24733	0.28369	0.31615	0.56227
253.240645	-0.36910	0.03599	0.00000	0.00000	0.00000	0.24556	0.28155	0.42334	0.65065
254.143515	-0.31971	0.03563	0.00000	0.00000	0.00000	0.24379	0.27942	0.35896	0.59913
255.046385	0.04242	0.03527	0.00000	0.00000	0.00000	0.24202	0.27730	0.05517	0.23488
255.949255	-0.14281	0.03492	0.00000	0.00000	0.00000	0.24026	0.27518	0.17471	0.41799
256.852125	0.32591	0.03457	0.00000	0.00000	0.00000	0.23850	0.27307	0.00279	-0.05283
257.754994	0.49249	0.03422	0.00000	0.00000	0.00000	0.23675	0.27097	0.04907	-0.22152
258.657864	0.14696	0.03388	0.00000	0.00000	0.00000	0.23499	0.26887	0.01486	0.12191
259.560734	0.07054	0.03353	0.00000	0.00000	0.00000	0.23325	0.26678	0.03851	0.19624
260.463604	-0.18447	0.03320	0.00000	0.00000	0.00000	0.23150	0.26470	0.20175	0.44917
261.366474	-0.08838	0.03286	0.00000	0.00000	0.00000	0.22976	0.26262	0.12320	0.35100
262.269343	0.62046	0.03253	0.00000	0.00000	0.00000	0.22803	0.26055	0.12954	-0.35991
263.172213	0.55557	0.03220	0.00000	0.00000	0.00000	0.22629	0.25849	0.08826	-0.29708
264.075083	0.29533	0.03187	0.00000	0.00000	0.00000	0.22457	0.25643	0.00151	-0.03890
264.977953	0.45648	0.03154	0.00000	0.00000	0.00000	0.22284	0.25439	0.04084	-0.20210
265.880823	0.07106	0.03122	0.00000	0.00000	0.00000	0.22112	0.25235	0.03286	0.18128
266.783692	-0.19663	0.03090	0.00000	0.00000	0.00000	0.21941	0.25031	0.19975	0.44694
267.686562	-0.00341	0.03059	0.00000	0.00000	0.00000	0.21770	0.24829	0.06335	0.25169
268.589432	0.07751	0.03027	0.00000	0.00000	0.00000	0.21600	0.24627	0.02848	0.16876
269.492302	0.30110	0.02996	0.00000	0.00000	0.00000	0.21430	0.24426	0.00323	-0.05684
270.395172	0.18863	0.02965	0.00000	0.00000	0.00000	0.21260	0.24226	0.00288	0.05363
271.298041	-0.09964	0.02935	0.00000	0.00000	0.00000	0.21092	0.24026	0.11553	0.33990
272.200911	-0.11146	0.02904	0.00000	0.00000	0.00000	0.20923	0.23828	0.12232	0.34974
273.103781	-0.35424	0.02874	0.00000	0.00000	0.00000	0.20755	0.23630	0.34873	0.59053
274.006651	-0.81163	0.02845	0.00000	0.00000	0.00000	0.20588	0.23433	1.09402	1.04595
274.909521	-0.57426	0.02815	0.00000	0.00000	0.00000	0.20421	0.23237	0.65065	0.80663
275.812391	-0.74064	0.02786	0.00000	0.00000	0.00000	0.20255	0.23041	0.94293	0.97105
276.715260	-0.65044	0.02757	0.00000	0.00000	0.00000	0.20090	0.22847	0.77247	0.87890
277.618130	-0.47896	0.02728	0.00000	0.00000	0.00000	0.19924	0.22653	0.49772	0.70549
278.521000	-0.42566	0.02700	0.00000	0.00000	0.00000	0.19760	0.22460	0.42284	0.65026
279.423870	-0.51511	0.02672	0.00000	0.00000	0.00000	0.19596	0.22268	0.54434	0.73779
280.326740	-0.61961	0.02644	0.00000	0.00000	0.00000	0.19433	0.22077	0.70624	0.84038
281.229609	-0.37794	0.02616	0.00000	0.00000	0.00000	0.19270	0.21886	0.35618	0.59680
282.132479	-0.44323	0.02589	0.00000	0.00000	0.00000	0.19108	0.21697	0.43586	0.66020
283.035349	-0.34287	0.02562	0.00000	0.00000	0.00000	0.18947	0.21508	0.31131	0.55796
283.938219	-0.91173	0.02535	0.00000	0.00000	0.00000	0.18786	0.21321	1.26548	1.12494
284.841089	-0.73373	0.02508	0.00000	0.00000	0.00000	0.18626	0.21134	0.89314	0.94506
285.743958	-0.40691	0.02481	0.00000	0.00000	0.00000	0.18466	0.20948	0.37993	0.61639
286.646828	-0.95446	0.02455	0.00000	0.00000	0.00000	0.18307	0.20763	1.35044	1.16209
287.549698	-0.37728	0.02429	0.00000	0.00000	0.00000	0.18149	0.20578	0.33996	0.58306
288.452568	-0.13279	0.02404	0.00000	0.00000	0.00000	0.17992	0.20395	0.11340	0.33675
289.355438	-0.32125	0.02378	0.00000	0.00000	0.00000	0.17835	0.20213	0.27392	0.52338
290.258308	-0.16156	0.02353	0.00000	0.00000	0.00000	0.17678	0.20031	0.13095	0.36187
291.161177	0.12544	0.02328	0.00000	0.00000	0.00000	0.17523	0.19851	0.00534	0.07306
292.064047	-0.01845	0.02303	0.00000	0.00000	0.00000	0.17368	0.19671	0.04630	0.21516
292.966917	0.26921	0.02278	0.00000	0.00000	0.00000	0.17214	0.19492	0.00552	-0.07429
293.869787	0.75289	0.02254	0.00000	0.00000	0.00000	0.17060	0.19315	0.31331	-0.55974
294.772657	0.65074	0.02230	0.00000	0.00000	0.00000	0.16908	0.19138	0.21102	-0.45937
295.675526	0.14580	0.02206	0.00000	0.00000	0.00000	0.16756	0.18962	0.00192	0.04382
296.578396	0.26187	0.02182	0.00000	0.00000	0.00000	0.16604	0.18787	0.00548	-0.07400
297.481266	0.31977	0.02159	0.00000	0.00000	0.00000	0.16454	0.18613	0.01786	-0.13364
298.384136	0.59422	0.02136	0.00000	0.00000	0.00000	0.16304	0.18440	0.16795	-0.40982
299.287006	0.18950	0.02113	0.00000	0.00000	0.00000	0.16155	0.18268	0.00005	-0.00683
300.189875	0.64720	0.02090	0.00000	0.00000	0.00000	0.16006	0.18096	0.21738	-0.46624
301.092745	0.11868	0.02067	0.00000	0.00000	0.00000	0.15859	0.17926	0.00367	0.06058
301.995615	-0.05983	0.02045	0.00000	0.00000	0.00000	0.15712	0.17757	0.05636	0.23740
302.898485	0.10147	0.02023	0.00000	0.00000	0.00000	0.15566	0.17589	0.00554	0.07442
303.801355	0.33413	0.02001	0.00000	0.00000	0.00000	0.15420	0.17421	0.02557	-0.15991
304.704224	-0.06892	0.01979	0.00000	0.00000	0.00000	0.15276	0.17255	0.05831	0.24147
305.607094	-0.09348	0.01958	0.00000	0.00000	0.00000	0.15132	0.17089	0.06989	0.26437
306.509964	-0.05154	0.01936	0.00000	0.00000	0.00000	0.14989	0.16925	0.04875	0.22079
307.412834	-0.40061	0.01915	0.00000	0.00000	0.00000	0.14847	0.16762	0.32288	0.56822
308.315704	0.06906	0.01894	0.00000	0.00000	0.00000	0.14705	0.16599	0.00940	0.09693
309.218574	0.37099	0.01873	0.00000	0.00000	0.00000	0.14564	0.16438	0.04269	-0.20661
310.121443	0.13729	0.01853	0.00000	0.00000	0.00000	0.14424	0.16277	0.00065	0.02549
311.024313	-0.18826	0.01833	0.00000	0.00000	0.00000	0.14285	0.16118	0.12210	0.34943
311.927183	-0.19109	0.01812	0.00000	0.00000	0.00000	0.14147	0.15959	0.12298	0.35068
312.830053	-0.18039	0.01792	0.00000	0.00000	0.00000	0.14009	0.15801	0.11452	0.33841
313.732923	-0.04536	0.01773	0.00000	0.00000	0.00000	0.13872	0.15645	0.04073	0.20181
314.635792	-0.37869	0.01753	0.00000	0.00000	0.00000	0.13736	0.15489	0.28471	0.53358
315.538662	0.12832	0.01734	0.00000	0.00000	0.00000	0.13601	0.15335	0.00063	0.02503
316.441532	0.08565	0.01715	0.00000	0.00000	0.00000	0.13467	0.15181	0.00438	0.06616
317.344402	0.24182	0.01696	0.00000	0.00000	0.00000	0.13333	0.15028	0.00838	-0.09154
318.247272	-0.28096	0.01677	0.00000	0.00000	0.00000	0.13200	0.14877	0.18466	0.42972
319.150141	-0.36362	0.01658	0.00000	0.00000	0.00000	0.13068	0.14726	0.26100	0.51088
320.053011	0.00900	0.01640	0.00000	0.00000	0.00000	0.12937	0.14577	0.01871	0.13677
320.955881	-0.15494	0.01621	0.00000	0.00000	0.00000	0.12807	0.14428	0.08953	0.29922
321.858751	-0.31280	0.01603	0.00000	0.00000	0.00000	0.12677	0.14280	0.20757	0.45560
322.761621	-0.04014	0.01585	0.00000	0.00000	0.00000	0.12548	0.14134	0.03293	0.18148
323.664491	-0.07252	0.01568	0.00000	0.00000	0.00000	0.12420	0.13988	0.04512	0.21240
324.567360	-0.40804	0.01550	0.00000	0.00000	0.00000	0.12293	0.13843	0.29863	0.54647
325.470230	0.09241	0.01533	0.00000	0.00000	0.00000	0.12167	0.13700	0.00199	0.04458
326.373100	0.28235	0.01515	0.00000	0.00000	0.00000	0.12042	0.13557	0.02154	-0.14677
327.275970	0.39536	0.01498	0.00000	0.00000	0.00000	0.11917	0.13415	0.06823	-0.26120
328.178840	0.20832	0.01481	0.00000	0.00000	0.00000	0.11793	0.13275	0.00571	-0.07557
329.081709	-0.15371	0.01465	0.00000	0.00000	0.00000	0.11670	0.13135	0.08126	0.28506
329.984579	0.05834	0.01448	0.00000	0.00000	0.00000	0.11548	0.12996	0.00513	0.07162
330.887449	-0.20216	0.01432	0.00000	0.00000	0.00000	0.11427	0.12859	0.10940	0.33075
331.790319	0.80009	0.01416	0.00000	0.00000	0.00000	0.11307	0.12722	0.45275	-0.67287
332.693189	0.73264	0.01400	0.00000	0.00000	0.00000	0.11187	0.12586	0.36817	-0.60677
333.596058	0.24790	0.01384	0.00000	0.00000	0.00000	0.11068	0.12452	0.01522	-0.12338
334.498928	0.27379	0.01368	0.00000	0.00000	0.00000	0.10950	0.12318	0.02268	-0.15061
335.401798	0.51151	0.01352	0.00000	0.00000	0.00000	0.10833	0.12185	0.15183	-0.38966
336.304668	0.05360	0.01337	0.00000	0.00000	0.00000	0.10717	0.12054	0.00448	0.06694
337.207538	0.07839	0.01322	0.00000	0.00000	0.00000	0.10601	0.11923	0.00167	0.04084
338.110408	0.00469	0.01306	0.00000	0.00000	0.00000	0.10487	0.11793	0.01282	0.11324
339.013277	0.10742	0.01291	0.00000	0.00000	0.00000	0.10373	0.11664	0.00009	0.00923
339.916147	0.45661	0.01277	0.00000	0.00000	0.00000	0.10260	0.11537	0.11644	-0.34124
340.819017	0.32722	0.01262	0.00000	0.00000	0.00000	0.10148	0.11410	0.04542	-0.21312
341.721887	0.28591	0.01248	0.00000	0.00000	0.00000	0.10037	0.11284	0.02995	-0.17306
342.624757	0.16168	0.01233	0.00000	0.00000	0.00000	0.09926	0.11159	0.00251	-0.05008
343.527626	0.05772	0.01219	0.00000	0.00000	0.00000	0.09817	0.11035	0.00277	0.05263
344.430496	-0.43624	0.01205	0.00000	0.00000	0.00000	0.09708	0.10913	0.29742	0.54536
345.333366	-0.45024	0.01191	0.00000	0.00000	0.00000	0.09600	0.10791	0.31153	0.55815
346.236236	0.18925	0.01177	0.00000	0.00000	0.00000	0.09493	0.10670	0.00682	-0.08256
347.139106	0.00479	0.01163	0.00000	0.00000	0.00000	0.09386	0.10550	0.01014	0.10070
348.041975	0.05595	0.01150	0.00000	0.00000	0.00000	0.09281	0.10431	0.00234	0.04836
348.944845	-0.03365	0.01137	0.00000	0.00000	0.00000	0.09176	0.10313	0.01871	0.13677
349.847715	0.01566	0.01123	0.00000	0.00000	0.00000	0.09072	0.10196	0.00745	0.08630
350.750585	-0.17178	0.01110	0.00000	0.00000	0.00000	0.08969	0.10080	0.07430	0.27257
351.653455	0.34784	0.01097	0.00000	0.00000	0.00000	0.08867	0.09965	0.06160	-0.24820
352.556324	0.46154	0.01085	0.00000	0.00000	0.00000	0.08766	0.09850	0.13179	-0.36304
353.459194	-0.12022	0.01072	0.00000	0.00000	0.00000	0.08665	0.09737	0.04735	0.21760
354.362064	-0.38323	0.01059	0.00000	0.00000	0.00000	0.08566	0.09625	0.22990	0.47948
355.264934	-0.04823	0.01047	0.00000	0.00000	0.00000	0.08467	0.09514	0.02055	0.14337
356.167804	-0.49362	0.01035	0.00000	0.00000	0.00000	0.08369	0.09403	0.34533	0.58765
357.070674	-0.31463	0.01022	0.00000	0.00000	0.00000	0.08271	0.09294	0.16611	0.40757
357.973543	-0.59868	0.01010	0.00000	0.00000	0.00000	0.08175	0.09185	0.47683	0.69053
358.876413	-0.96934	0.00998	0.00000	0.00000	0.00000	0.08079	0.09078	1.12385	1.06012
359.779283	-0.87225	0.00987	0.00000	0.00000	0.00000	0.07984	0.08971	0.92537	0.96196
360.682153	-0.69984	0.00975	0.00000	0.00000	0.00000	0.07890	0.08865	0.62173	0.78850
361.585023	-0.17943	0.00963	0.00000	0.00000	0.00000	0.07797	0.08761	0.07131	0.26704
362.487892	-0.23407	0.00952	0.00000	0.00000	0.00000	0.07705	0.08657	0.10281	0.32063
363.390762	0.08771	0.00941	0.00000	0.00000	0.00000	0.07613	0.08554	0.00000	-0.00217
364.293632	0.16288	0.00930	0.00000	0.00000	0.00000	0.07522	0.08452	0.00614	-0.07837
365.196502	0.07458	0.00918	0.00000	0.00000	0.00000	0.07432	0.08351	0.00008	0.00893
366.099372	-0.08291	0.00908	0.00000	0.00000	0.00000	0.07343	0.08250	0.02736	0.16541
367.002241	-0.13042	0.00897	0.00000	0.00000	0.00000	0.07254	0.08151	0.04492	0.21193
367.905111	-0.06769	0.00886	0.00000	0.00000	0.00000	0.07167	0.08053	0.02197	0.14822
368.807981	-0.23962	0.00875	0.00000	0.00000	0.00000	0.07080	0.07955	0.10187	0.31917
369.710851	-0.24460	0.00865	0.00000	0.00000	0.00000	0.06994	0.07859	0.10445	0.32318
370.613721	-0.15198	0.00855	0.00000	0.00000	0.00000	0.06908	0.07763	0.05272	0.22961
371.516591	0.18651	0.00844	0.00000	0.00000	0.00000	0.06824	0.07668	0.01206	-0.10983
372.419460	0.05154	0.00834	0.00000	0.00000	0.00000	0.06740	0.07574	0.00059	0.02420
373.322330	-0.49553	0.00824	0.00000	0.00000	0.00000	0.06657	0.07481	0.32529	0.57034
